link_id,scenario,fiber_loss_db,splice_total_db,connector_total_db,total_loss_db,rx_power_dbm,margin_db,lpb_status,system_rise_time_ns,allowed_rise_time_ns,rtb_pass,top_contributor_1,top_contributor_2,top_contributor_3
link_01625,base,1.401000,0.133000,2.096000,5.130000,-3.130000,14.870000,PASS,0.446700,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01626,base,15.632000,1.131000,0.628000,17.891000,-13.891000,9.109000,PASS,0.790800,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_01627,base,9.832000,0.544000,2.856000,15.232000,-9.232000,14.768000,PASS,0.645800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01628,base,6.205000,0.220000,2.232000,9.157000,-1.157000,13.843000,PASS,0.524100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01629,base,18.695000,1.512000,2.166000,22.873000,-16.873000,-0.873000,FAIL,0.773900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01630,base,9.522000,1.280000,0.656000,12.458000,-6.458000,19.542000,PASS,0.717400,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01631,base,4.812000,0.635000,2.460000,8.407000,-0.407000,16.593000,PASS,0.560400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01632,base,5.208000,0.952000,1.984000,9.144000,-3.144000,22.856000,PASS,0.660400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01633,base,3.890000,0.238000,2.344000,7.472000,-3.472000,11.528000,PASS,0.477800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01634,base,5.060000,0.544000,0.456000,7.560000,0.440000,25.440000,PASS,0.653000,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01635,base,4.330000,0.427000,2.752000,9.509000,-1.509000,23.491000,PASS,0.616500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01636,base,3.430000,0.286000,0.958000,6.174000,-4.174000,19.826000,PASS,0.468600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01637,base,19.890000,0.754000,0.952000,22.096000,-14.096000,11.904000,PASS,0.797800,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01638,base,5.775000,0.255000,3.680000,10.210000,-2.210000,23.790000,PASS,0.515500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01639,base,4.593000,0.405000,0.804000,6.802000,-2.802000,22.198000,PASS,0.553100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01640,base,7.078000,1.298000,2.208000,12.084000,-6.084000,20.916000,PASS,0.753900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01641,base,3.950000,0.384000,0.984000,7.318000,-3.318000,22.682000,PASS,0.597500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01642,base,11.210000,0.980000,3.432000,16.622000,-8.622000,13.378000,PASS,0.624200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01643,base,5.302000,0.552000,3.248000,9.602000,-5.602000,11.398000,PASS,0.665100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01644,base,7.720000,0.730000,0.552000,10.002000,-8.002000,16.998000,PASS,0.554400,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01645,base,10.056000,0.896000,1.196000,13.148000,-9.148000,16.852000,PASS,0.651400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01646,base,1.225000,0.097000,2.124000,3.946000,-1.946000,20.054000,PASS,0.424500,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01647,base,6.048000,0.710000,1.668000,10.426000,-6.426000,18.574000,PASS,0.551200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01648,base,6.663000,0.665000,0.410000,9.238000,-3.238000,18.762000,PASS,0.622100,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01649,base,12.320000,1.040000,3.968000,18.328000,-14.328000,1.672000,PASS,0.646400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01650,base,15.520000,1.080000,1.804000,18.904000,-16.904000,8.096000,PASS,0.710400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01651,base,5.724000,0.324000,0.918000,8.966000,-4.966000,19.034000,PASS,0.590800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01652,base,4.325000,0.132000,1.084000,6.041000,-2.041000,22.959000,PASS,0.486500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01653,base,1.884000,0.288000,1.980000,4.652000,3.348000,25.348000,PASS,0.462800,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01654,base,4.634000,0.378000,0.408000,6.420000,-2.420000,22.580000,PASS,0.631700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01655,base,1.040000,0.088000,0.946000,4.074000,-2.074000,12.926000,PASS,0.420800,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_01656,base,2.648000,0.176000,0.574000,4.398000,-2.398000,23.602000,PASS,0.466200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01657,base,2.600000,0.516000,1.956000,6.072000,-0.072000,25.928000,PASS,0.530000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01658,base,2.750000,0.280000,0.674000,5.704000,0.296000,25.296000,PASS,0.537500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01659,base,1.065000,0.133000,1.236000,2.934000,3.066000,27.066000,PASS,0.421300,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01660,base,7.790000,0.684000,3.800000,13.774000,-5.774000,10.226000,PASS,0.789500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01661,base,14.470000,0.936000,0.640000,17.546000,-13.546000,13.454000,PASS,0.689400,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01662,base,9.920000,0.552000,1.152000,12.624000,-10.624000,15.376000,PASS,0.598400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01663,base,14.785000,1.152000,1.448000,17.885000,-9.885000,13.115000,PASS,0.695700,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01664,base,7.962000,1.131000,2.032000,13.125000,-5.125000,17.875000,PASS,0.798100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01665,base,7.092000,0.364000,0.480000,9.436000,-1.436000,22.564000,PASS,0.636400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01666,base,15.444000,1.776000,0.856000,19.576000,-15.576000,2.424000,PASS,0.786100,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01667,base,15.100000,1.764000,0.676000,19.540000,-11.540000,13.460000,PASS,0.777500,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01668,base,2.715000,0.110000,0.458000,4.283000,-0.283000,15.717000,PASS,0.454300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01669,base,10.048000,0.544000,1.524000,14.116000,-6.116000,16.884000,PASS,0.651200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01670,base,9.732000,0.616000,0.928000,12.776000,-4.776000,18.224000,PASS,0.643300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01671,base,4.851000,0.250000,0.952000,7.553000,-5.553000,18.447000,PASS,0.561700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01672,base,1.000000,0.072000,1.938000,3.510000,-1.510000,23.490000,PASS,0.420000,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01673,base,3.009000,0.300000,2.796000,7.605000,-3.605000,20.395000,PASS,0.500300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01674,base,2.690000,0.074000,1.992000,5.256000,-1.256000,22.744000,PASS,0.453800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01675,base,7.498000,0.672000,2.898000,11.568000,-5.568000,16.432000,PASS,0.774900,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01676,base,4.766000,1.036000,0.588000,8.390000,-6.390000,16.610000,PASS,0.638300,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01677,base,7.088000,1.452000,1.040000,10.080000,-4.080000,18.920000,PASS,0.754400,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_01678,base,16.385000,0.760000,0.926000,19.571000,-13.571000,11.429000,PASS,0.727700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01679,base,7.215000,0.364000,1.840000,11.419000,-5.419000,19.581000,PASS,0.544300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01680,base,12.310000,1.072000,0.976000,15.358000,-9.358000,8.642000,PASS,0.646200,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01681,base,1.936000,0.162000,1.284000,4.882000,1.118000,25.118000,PASS,0.496800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01682,base,5.446000,0.873000,1.584000,9.403000,-1.403000,23.597000,PASS,0.672300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01683,base,10.955000,0.721000,3.672000,17.348000,-13.348000,12.652000,PASS,0.619100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01684,base,7.324000,0.858000,1.456000,10.638000,-6.638000,17.362000,PASS,0.583100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01685,base,2.132000,0.249000,0.668000,5.049000,0.951000,17.951000,PASS,0.506600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01686,base,11.512000,0.765000,2.928000,16.205000,-8.205000,15.795000,PASS,0.687800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01687,base,3.580000,0.122000,3.112000,8.314000,-6.314000,16.686000,PASS,0.489500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01688,base,5.462000,1.350000,3.472000,12.284000,-10.284000,15.716000,PASS,0.673100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01689,base,15.792000,1.560000,3.240000,21.092000,-19.092000,4.908000,PASS,0.794800,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01690,base,2.619000,0.164000,2.460000,5.743000,-3.743000,12.257000,PASS,0.487300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01691,base,19.965000,1.820000,2.772000,25.057000,-23.057000,1.943000,PASS,0.799300,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01692,base,6.936000,0.924000,1.888000,11.248000,-9.248000,13.752000,PASS,0.746800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01693,base,5.376000,0.752000,0.974000,9.102000,-3.102000,12.898000,PASS,0.668800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01694,base,3.766000,0.858000,2.358000,7.982000,-3.982000,19.018000,PASS,0.588300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01695,base,13.404000,1.606000,1.964000,17.474000,-15.474000,6.526000,PASS,0.735100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01696,base,14.440000,0.756000,0.926000,18.122000,-16.122000,6.878000,PASS,0.761000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01697,base,10.096000,0.904000,0.974000,13.474000,-7.474000,17.526000,PASS,0.652400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01698,base,7.629000,1.128000,1.464000,11.721000,-7.721000,17.279000,PASS,0.654300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01699,base,0.652000,0.090000,3.864000,5.106000,2.894000,20.894000,PASS,0.432600,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01700,base,3.340000,0.640000,1.996000,7.476000,0.524000,16.524000,PASS,0.567000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01701,base,2.704000,0.216000,2.754000,6.174000,-2.174000,21.826000,PASS,0.467600,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01702,base,8.260000,0.306000,1.560000,10.626000,-2.626000,21.374000,PASS,0.606500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01703,base,3.024000,0.420000,1.144000,6.588000,1.412000,26.412000,PASS,0.500800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01704,base,2.694000,0.258000,1.794000,5.246000,-3.246000,21.754000,PASS,0.489800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01705,base,6.002000,0.860000,0.782000,9.644000,-7.644000,14.356000,PASS,0.700100,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01706,base,5.615000,0.267000,1.752000,8.134000,-4.134000,20.866000,PASS,0.512300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01707,base,11.112000,1.224000,0.904000,15.240000,-7.240000,16.760000,PASS,0.677800,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01708,base,5.106000,0.650000,1.348000,8.604000,-4.604000,18.396000,PASS,0.570200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01709,base,1.485000,0.050000,1.872000,4.907000,3.093000,21.093000,PASS,0.449500,280.000000,true,connector_total_db,splitter_loss_db,fiber_loss_db
link_01710,base,5.285000,0.360000,0.920000,7.565000,-5.565000,19.435000,PASS,0.505700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01711,base,14.584000,1.284000,1.856000,18.224000,-16.224000,1.776000,PASS,0.764600,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01712,base,4.012000,0.321000,3.256000,9.589000,-3.589000,23.411000,PASS,0.500300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01713,base,11.300000,1.278000,2.880000,16.458000,-8.458000,16.542000,PASS,0.682500,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01714,base,15.684000,1.079000,2.760000,20.023000,-16.023000,0.977000,PASS,0.792100,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01715,base,1.450000,0.136000,1.540000,4.126000,3.874000,29.874000,PASS,0.472500,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01716,base,6.774000,0.825000,1.704000,10.803000,-6.803000,18.197000,PASS,0.738700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01717,base,11.912000,0.972000,1.640000,15.524000,-13.524000,8.476000,PASS,0.697800,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01718,base,5.984000,0.702000,1.064000,8.750000,-4.750000,19.250000,PASS,0.699200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01719,base,5.604000,0.522000,0.848000,7.974000,-1.974000,24.026000,PASS,0.586800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01720,base,8.940000,0.350000,0.606000,10.896000,-8.896000,7.104000,PASS,0.578800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01721,base,3.744000,0.666000,0.960000,5.870000,2.130000,26.130000,PASS,0.587200,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01722,base,13.385000,0.640000,0.916000,15.941000,-13.941000,4.059000,PASS,0.667700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01723,base,15.328000,0.900000,1.320000,19.548000,-15.548000,9.452000,PASS,0.783200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01724,base,3.865000,0.198000,0.620000,6.183000,-4.183000,21.817000,PASS,0.477300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01725,base,8.935000,0.365000,3.832000,13.632000,-5.632000,12.368000,PASS,0.578700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01726,base,13.024000,1.080000,1.740000,16.344000,-10.344000,16.656000,PASS,0.725600,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01727,base,5.520000,0.642000,1.218000,9.380000,-5.380000,20.620000,PASS,0.584000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01728,base,4.605000,0.414000,0.454000,6.473000,-2.473000,14.527000,PASS,0.492100,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01729,base,12.744000,1.170000,0.808000,15.222000,-11.222000,13.778000,PASS,0.718600,280.000000,true,fiber_loss_db,splice_total_db,connector_total_db
link_01730,base,6.219000,0.732000,0.794000,9.745000,-7.745000,9.255000,PASS,0.607300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01731,base,3.856000,0.435000,1.868000,6.659000,-0.659000,24.341000,PASS,0.496400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01732,base,2.192000,0.393000,0.892000,4.977000,-0.977000,25.023000,PASS,0.509600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01733,base,8.840000,0.609000,3.472000,14.921000,-6.921000,16.079000,PASS,0.621000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01734,base,11.710000,0.630000,2.502000,16.342000,-10.342000,5.658000,PASS,0.634200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01735,base,7.850000,0.745000,1.908000,12.503000,-8.503000,7.497000,PASS,0.557000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01736,base,0.884000,0.068000,1.866000,3.318000,0.682000,26.682000,PASS,0.444200,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01737,base,11.148000,1.512000,1.188000,15.348000,-9.348000,13.652000,PASS,0.771600,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01738,base,5.127000,0.255000,1.446000,8.328000,-0.328000,25.672000,PASS,0.570900,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01739,base,12.180000,0.496000,1.296000,15.472000,-13.472000,12.528000,PASS,0.643600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01740,base,4.834000,0.640000,2.796000,9.270000,-5.270000,17.730000,PASS,0.641700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01741,base,1.236000,0.060000,0.418000,2.214000,5.786000,28.786000,PASS,0.441200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01742,base,4.434000,0.406000,1.824000,8.164000,-2.164000,22.836000,PASS,0.621700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01743,base,4.975000,0.228000,1.720000,8.923000,-2.923000,20.077000,PASS,0.499500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01744,base,11.601000,0.864000,2.712000,16.177000,-14.177000,1.823000,PASS,0.786700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01745,base,5.163000,0.485000,0.568000,6.716000,-0.716000,16.284000,PASS,0.572100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01746,base,0.754000,0.052000,1.788000,3.094000,2.906000,25.906000,PASS,0.437700,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01747,base,7.398000,0.972000,2.034000,11.404000,-3.404000,21.596000,PASS,0.769900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01748,base,0.903000,0.126000,0.696000,2.725000,3.275000,29.275000,PASS,0.430100,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_01749,base,3.816000,0.363000,2.024000,6.703000,-2.703000,13.297000,PASS,0.495400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01750,base,2.727000,0.366000,2.688000,6.781000,1.219000,25.219000,PASS,0.490900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01751,base,2.292000,0.278000,0.800000,4.870000,-0.870000,16.130000,PASS,0.476400,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01752,base,8.481000,0.657000,1.808000,12.446000,-8.446000,17.554000,PASS,0.682700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01753,base,3.968000,0.606000,3.056000,8.130000,-6.130000,15.870000,PASS,0.598400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01754,base,6.532000,0.510000,0.494000,8.036000,-4.036000,13.964000,PASS,0.726600,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01755,base,17.060000,1.287000,3.816000,23.663000,-19.663000,6.337000,PASS,0.741200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01756,base,4.724000,0.282000,1.434000,7.440000,0.560000,17.560000,PASS,0.518100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01757,base,7.728000,1.356000,1.656000,11.740000,-7.740000,17.260000,PASS,0.786400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01758,base,15.852000,1.183000,2.040000,20.575000,-16.575000,8.425000,PASS,0.796300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01759,base,8.079000,0.456000,0.718000,10.753000,-2.753000,20.247000,PASS,0.669300,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01760,base,6.426000,0.990000,1.614000,10.530000,-4.530000,19.470000,PASS,0.721300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01761,base,5.364000,0.576000,2.016000,8.456000,-2.456000,23.544000,PASS,0.668200,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01762,base,5.160000,0.356000,2.514000,10.030000,-2.030000,20.970000,PASS,0.529000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01763,base,5.640000,0.236000,1.332000,8.708000,-6.708000,19.292000,PASS,0.541000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01764,base,4.928000,0.380000,2.456000,8.764000,-6.764000,10.236000,PASS,0.523200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01765,base,9.759000,0.930000,1.600000,12.789000,-8.789000,14.211000,PASS,0.725300,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01766,base,8.034000,0.648000,1.484000,12.166000,-10.166000,15.834000,PASS,0.667800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01767,base,5.114000,0.856000,2.120000,9.090000,-1.090000,13.910000,PASS,0.655700,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01768,base,10.782000,1.034000,3.216000,15.532000,-11.532000,12.468000,PASS,0.759400,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01769,base,4.467000,0.536000,1.928000,8.431000,-0.431000,15.569000,PASS,0.548900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01770,base,7.470000,0.424000,1.530000,9.924000,-1.924000,23.076000,PASS,0.649000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01771,base,3.208000,0.198000,2.256000,7.162000,-5.162000,21.838000,PASS,0.480200,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01772,base,3.866000,0.300000,3.920000,10.086000,-4.086000,13.914000,PASS,0.593300,280.000000,true,connector_total_db,fiber_loss_db,splitter_loss_db
link_01773,base,5.500000,0.428000,3.816000,10.244000,-2.244000,12.756000,PASS,0.537500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01774,base,3.860000,0.408000,0.414000,5.682000,0.318000,18.318000,PASS,0.496500,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01775,base,14.280000,1.332000,3.080000,20.692000,-12.692000,13.308000,PASS,0.685600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01776,base,1.854000,0.164000,0.816000,4.834000,1.166000,24.166000,PASS,0.461800,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_01777,base,2.643000,0.192000,1.312000,5.147000,0.853000,24.853000,PASS,0.488100,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01778,base,13.772000,1.562000,3.176000,19.510000,-13.510000,10.490000,PASS,0.744300,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01779,base,5.824000,0.484000,0.876000,8.684000,-2.684000,23.316000,PASS,0.545600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01780,base,6.812000,0.540000,1.608000,10.460000,-6.460000,17.540000,PASS,0.570300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01781,base,2.404000,0.436000,1.904000,6.744000,-2.744000,22.256000,PASS,0.520200,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01782,base,3.090000,0.180000,0.998000,6.268000,-0.268000,23.732000,PASS,0.503000,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01783,base,14.135000,0.747000,1.548000,18.430000,-16.430000,1.570000,PASS,0.682700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01784,base,5.988000,0.306000,1.698000,9.992000,-5.992000,20.008000,PASS,0.599600,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01785,base,3.300000,0.660000,1.876000,7.336000,-5.336000,19.664000,PASS,0.565000,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01786,base,15.795000,1.360000,2.056000,20.711000,-16.711000,-0.711000,FAIL,0.715900,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01787,base,10.170000,1.584000,2.472000,15.726000,-13.726000,4.274000,PASS,0.739000,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01788,base,5.688000,0.513000,1.284000,8.485000,-0.485000,16.515000,PASS,0.684400,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01789,base,1.796000,0.272000,1.172000,4.740000,3.260000,28.260000,PASS,0.489800,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01790,base,5.235000,0.580000,2.808000,10.623000,-8.623000,14.377000,PASS,0.574500,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01791,base,6.759000,0.749000,1.884000,9.892000,-7.892000,15.108000,PASS,0.625300,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01792,base,13.032000,0.560000,1.536000,15.628000,-13.628000,1.372000,PASS,0.725800,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01793,base,13.592000,1.595000,0.996000,17.683000,-15.683000,9.317000,PASS,0.739800,280.000000,true,fiber_loss_db,splice_total_db,splitter_loss_db
link_01794,base,4.458000,0.280000,1.548000,7.286000,0.714000,26.714000,PASS,0.548600,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01795,base,0.786000,0.070000,0.538000,2.394000,3.606000,21.606000,PASS,0.426200,280.000000,true,splitter_loss_db,fiber_loss_db,connector_total_db
link_01796,base,8.760000,0.640000,2.880000,12.780000,-4.780000,20.220000,PASS,0.575200,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
link_01797,base,5.466000,0.840000,0.504000,8.310000,-0.310000,24.690000,PASS,0.582200,280.000000,true,fiber_loss_db,splitter_loss_db,splice_total_db
link_01798,base,2.485000,0.067000,0.530000,4.082000,-0.082000,23.918000,PASS,0.449700,280.000000,true,fiber_loss_db,splitter_loss_db,connector_total_db
link_01799,base,4.506000,0.665000,1.948000,8.119000,-0.119000,24.881000,PASS,0.625300,280.000000,true,fiber_loss_db,connector_total_db,splitter_loss_db
link_01800,base,14.192000,1.276000,3.352000,19.320000,-17.320000,-2.320000,FAIL,0.754800,280.000000,true,fiber_loss_db,connector_total_db,splice_total_db
